Id	Desc	IsCommonDropOpen	IsCommonDropClass	CommonDropIndex1	CommonDropIndex2	CommonDropIndex3	CommonDropIndex4	CommonDropIndex5	CommonDropIndex6	CommonDropIndex7	CommonDropIndex8	CommonDropIndex9	CommonDropIndex10	CommonDropIndex11	CommonDropIndex12	CommonDropIndex13	CommonDropIndex14	CommonDropIndex15	CommonDropIndex16	DropSoundId	ExtraStartDate1	ExtraStartTime1	ExtraEndData1	ExtraEndTime1	ExtraDropId1	ExtraStartDate2	ExtraStartTime2	ExtraEndData2	ExtraEndTime2	ExtraDropId2	ExtraStartDate3	ExtraStartTime3	ExtraEndData3	ExtraEndTime3	ExtraDropId3	ExtraStartDate4	ExtraStartTime4	ExtraEndData4	ExtraEndTime4	ExtraDropId4	ExtraStartDate5	ExtraStartTime5	ExtraEndData5	ExtraEndTime5	ExtraDropId5
31110	转生59修真BOSS	1	1	94392	94393	94394	94395	94396	94397	94569	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31111	转生59修真小怪	1	1	100611	100635	100659	100683	100707	100731	100779	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31112	转生59修真隐藏BOSS	1	1	94416	94417	94418	94419	94420	94421	94573	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31120	转生79修真BOSS	1	1	94442	94443	94444	94445	94446	94447	94577	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31121	转生79修真小怪	1	1	100615	100639	100663	100687	100711	100735	100783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31122	转生79修真隐藏BOSS	1	1	94466	94467	94468	94469	94470	94471	94581	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31130	转生89修真BOSS	1	1	94645	94646	94647	94648	94649	94650	94651	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31131	转生89修真小怪	1	1	100617	100641	100665	100689	100713	100737	100785	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31132	转生89修真隐藏BOSS	1	1	94673	94674	94675	94676	94677	94678	94679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31140	转生99修真BOSS	1	1	94585	94586	94587	94588	94589	94590	94591	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31141	转生99修真小怪	1	1	100619	100643	100667	100691	100715	100739	100787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31142	转生99修真隐藏BOSS	1	1	94613	94614	94615	94616	94617	94618	94619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33000	黄昏圣殿·空-49级6人挑战BOSS老1	1	1	11715	11718	11721	11724	11727	11730	11733	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33001	黄昏圣殿·空-49级6人挑战BOSS老2	1	1	11716	11719	11722	11725	11728	11731	11734	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33002	黄昏圣殿·空-49级6人挑战BOSS老3	1	1	11717	11720	11723	11726	11729	11732	11735	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33003	黄昏圣殿·空-49级6人挑战小怪	1	1	100009	100033	100057	100081	100105	100129	100753	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33004	黄昏圣殿·空-49级6人挑战宝箱	1	1	11757	11758	11759	11760	11761	11762	11763	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33010	黄昏圣殿·虚-59级6人挑战BOSS老1	1	1	96000	96012	96024	96036	96048	96060	96392	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33011	黄昏圣殿·虚-59级6人挑战BOSS老2	1	1	96001	96013	96025	96037	96049	96061	96393	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33012	黄昏圣殿·虚-59级6人挑战BOSS老3	1	1	96002	96014	96026	96038	96050	96062	96394	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33013	黄昏圣殿·虚-59级6人挑战小怪	1	1	100011	100035	100059	100083	100107	100131	100755	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33014	黄昏圣殿·虚-59级6人挑战宝箱	1	1	90051	90167	90168	90169	90170	90171	90993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33100	黄昏圣殿·初探-35级6人挑战BOSS	1	1	96144	96145	96146	96147	96148	96149	96416	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33101	黄昏圣殿·初探-25级6人挑战小怪	1	1	100005	100029	100053	100077	100101	100125	100749	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33102	黄昏圣殿·初探-25级6人挑战宝箱	1	1	90053	90172	90173	90174	90175	90176	90994	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33200	79级6人挑战BOSS老1	1	1	96003	96015	96027	96039	96051	96063	96395	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33201	79级6人挑战BOSS老2	1	1	96004	96016	96028	96040	96052	96064	96396	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33202	79级6人挑战BOSS老3	1	1	96005	96017	96029	96041	96053	96065	96397	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33203	79级6人挑战小怪	1	1	100015	100039	100063	100087	100111	100135	100759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33204	79级6人挑战宝箱	1	1	90177	90178	90179	90180	90181	90182	90995	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33300	99级6人挑战BOSS老1	1	1	96006	96018	96030	96042	96054	96066	96398	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33301	99级6人挑战BOSS老2	1	1	96007	96019	96031	96043	96055	96067	96399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33302	99级6人挑战BOSS老3	1	1	96008	96020	96032	96044	96056	96068	96400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33303	99级6人挑战小怪	1	1	100019	100043	100067	100091	100115	100139	100763	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33304	99级6人挑战宝箱	1	1	90183	90184	90185	90186	90187	90188	90996	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33350	109级6人挑战BOSS老1	1	1	96175	96178	96181	96184	96187	96190	96419	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33351	109级6人挑战BOSS老2	1	1	96176	96179	96182	96185	96188	96191	96420	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33352	109级6人挑战BOSS老3	1	1	96177	96180	96183	96186	96189	96192	96421	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33353	109级6人挑战小怪	1	1	100021	100045	100069	100093	100117	100141	100765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33354	109级6人挑战宝箱	1	1	90631	90632	90633	90634	90635	90636	90997	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33400	119级6人挑战BOSS老1	1	1	96009	96021	96033	96045	96057	96069	96401	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33401	119级6人挑战BOSS老2	1	1	96010	96022	96034	96046	96058	96070	96402	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33402	119级6人挑战BOSS老3	1	1	96011	96023	96035	96047	96059	96071	96403	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33403	119级6人挑战小怪	1	1	100023	100047	100071	100095	100119	100143	100767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33404	119级6人挑战宝箱	1	1	90189	90190	90191	90192	90193	90194	90998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33410	119级6人挑战BOSS老1--难度2	1	1	96544	96547	96550	96553	96556	96559	96562	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33411	119级6人挑战BOSS老2--难度2	1	1	96545	96548	96551	96554	96557	96560	96563	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33412	119级6人挑战BOSS老3--难度2	1	1	96546	96549	96552	96555	96558	96561	96564	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33413	119级6人挑战小怪--难度2	1	1	100023	100047	100071	100095	100119	100143	100767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33414	119级6人挑战宝箱--难度2	1	1	90189	90190	90191	90192	90193	90194	90998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33420	119级6人挑战BOSS老1--难度3	1	1	96582	96585	96588	96591	96594	96597	96600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33421	119级6人挑战BOSS老2--难度3	1	1	96583	96586	96589	96592	96595	96598	96601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33422	119级6人挑战BOSS老3--难度3	1	1	96584	96587	96590	96593	96596	96599	96602	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33423	119级6人挑战小怪--难度3	1	1	100023	100047	100071	100095	100119	100143	100767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33424	119级6人挑战宝箱--难度3	1	1	90189	90190	90191	90192	90193	90194	90998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33450	转生59级难度16人挑战BOSS老1	1	1	96218	96221	96224	96227	96230	96233	96425	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33451	转生59级难度16人挑战BOSS老2	1	1	96219	96222	96225	96228	96231	96234	96426	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33452	转生59级难度16人挑战BOSS老3	1	1	96220	96223	96226	96229	96232	96235	96427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50062	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33453	转生59级难度16人挑战小怪	1	1	100611	100635	100659	100683	100707	100731	100779	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33460	转生59级难度26人挑战BOSS老1	1	1	96236	96239	96242	96245	96248	96251	96428	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33461	转生59级难度26人挑战BOSS老2	1	1	96237	96240	96243	96246	96249	96252	96429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33462	转生59级难度26人挑战BOSS老3	1	1	96238	96241	96244	96247	96250	96253	96430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50062	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33463	转生59级难度26人挑战小怪	1	1	100611	100635	100659	100683	100707	100731	100779	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33470	转生59级难度36人挑战BOSS老1	1	1	96254	96257	96260	96263	96266	96269	96431	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33471	转生59级难度36人挑战BOSS老2	1	1	96255	96258	96261	96264	96267	96270	96432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33472	转生59级难度36人挑战BOSS老3	1	1	96256	96259	96262	96265	96268	96271	96433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50062	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33473	转生59级难度36人挑战小怪	1	1	100611	100635	100659	100683	100707	100731	100779	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33500	转生79级6人挑战BOSS老1	1	1	96301	96304	96307	96310	96313	96316	96437	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33501	转生79级6人挑战BOSS老2	1	1	96302	96305	96308	96311	96314	96317	96438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33502	转生79级6人挑战BOSS老3	1	1	96303	96306	96309	96312	96315	96318	96439	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50063	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33503	转生79级6人挑战小怪	1	1	100615	100639	100663	100687	100711	100735	100783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33510	转生79级6人挑战BOSS老1	1	1	96319	96322	96325	96328	96331	96334	96440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33511	转生79级6人挑战BOSS老2	1	1	96320	96323	96326	96329	96332	96335	96441	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33512	转生79级6人挑战BOSS老3	1	1	96321	96324	96327	96330	96333	96336	96442	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50063	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33513	转生79级6人挑战小怪	1	1	100615	100639	100663	100687	100711	100735	100783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33520	转生79级6人挑战BOSS老1	1	1	96337	96340	96343	96346	96349	96352	96443	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33521	转生79级6人挑战BOSS老2	1	1	96338	96341	96344	96347	96350	96353	96444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33522	转生79级6人挑战BOSS老3	1	1	96339	96342	96345	96348	96351	96354	96445	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50063	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33523	转生79级6人挑战小怪	1	1	100615	100639	100663	100687	100711	100735	100783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33530	转生99级6人挑战BOSS老1	1	1	96449	96452	96455	96458	96461	96464	96467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33531	转生99级6人挑战BOSS老2	1	1	96450	96453	96456	96459	96462	96465	96468	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33532	转生99级6人挑战BOSS老3	1	1	96451	96454	96457	96460	96463	96466	96469	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50063	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33533	转生99级6人挑战小怪	1	1	100619	100643	100667	100691	100715	100739	100787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33540	转生99级6人挑战BOSS老1	1	1	96470	96473	96476	96479	96482	96485	96488	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33541	转生99级6人挑战BOSS老2	1	1	96471	96474	96477	96480	96483	96486	96489	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33542	转生99级6人挑战BOSS老3	1	1	96472	96475	96478	96481	96484	96487	96490	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191109	40000	20191112	35959	50063	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33543	转生99级6人挑战小怪	1	1	100619	100643	100667	100691	100715	100739	100787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33550	转生99级6人挑战BOSS老1	1	1	96491	96494	96497	96500	96503	96506	96509	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33551	转生99级6人挑战BOSS老2	1	1	96492	96495	96498	96501	96504	96507	96510	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
