Id	Description	Name	Title	NpcType	Level	AttackDisType	SkillstrategyIndex	CombatAttrIndex	AttackIntervalTime	ForceId	PathRadius	IsReturnBorn	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	ReviveRate	ReviveTimeBegin_01	ReviveTimeEnd_01	ReviveTimeBegin_02	ReviveTimeEnd_02	DialogID	DialogRadius	DropItemNormalId	FirstDropItemNormalId	DropItemCopyId	IsAttackFly	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	Exp	ExpFactor	EnhanceID1	EnhanceID2	EnhanceID3	EnhanceID4	EnhanceID5	EnhanceID6	SilverCoinMin	SilverCoinMax	SilverCoinFactor	GoldCoinRate	GoldCoinDrop	GoldCoinFactor	NpcPaoPaoId	IsCanBeClientSel	IsNoALevelReduc	IsNoPernoctation	IsDisableFaceto	IsCanCatch	CatchFellowId	HuntCollectId	IsCleanLeaveCombat	BornAnimId	BornAnimTime	ScriptID	FinalAttackDrop	ImpactId_01	ImpactId_02	IsDiscareServerLevel	IsLogDropInfo	IsCanRecycle	LifeTime	IsForceUseAdaptAttr	IsUseNavAgent	LeaveCombatImpactId_01	LeaveCombatImpactId_02	IsMissionNPC	HeadInfoHideType	IsHeadBodyLeave
5806	隐藏任务-生日宴曲-螃蟹2			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	115	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5807	隐藏任务-生日宴曲-螃蟹3			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	116	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5808	隐藏任务-生日宴曲-螃蟹4			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	117	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5809	隐藏任务-拯救萌猴-新猴1	萌猴	<点我点我↓↓>	0	99	0	-1	5	1200	1	0	1	0	1	3	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	118	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5810	隐藏任务-拯救萌猴-新猴2	萌猴		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	119	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5811	隐藏任务-卿为谁舞-女演员			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	120	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5812	隐藏任务-卿为谁舞-书生			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	121	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5813	隐藏任务-暗恋有谁知-儿童1			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	122	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5814	隐藏任务-暗恋有谁知-儿童2			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	123	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5815	隐藏任务-暗恋有谁知-儿童3			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	124	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5816	隐藏任务-家有来客-云梦庭小女孩			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	125	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5817	隐藏任务-家有来客-云梦庭小男孩			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	126	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5818	隐藏任务-家有来客-云梦庭池边人			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	127	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5819	隐藏任务-家有来客-云梦庭小草			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	128	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5820	隐藏任务-半许相思意-鬼王女弟子			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	129	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5821	隐藏任务-蟠龙雾中峰-青云男弟子	青云弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	130	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5822	隐藏任务-上古神器-车夫			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	131	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5823	隐藏任务-伏龙鼎-车夫			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	132	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5824	隐藏任务-万毒波澜起-总堂弟子			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	133	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5825	隐藏任务-机关秘术-书生			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	134	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5826	隐藏任务-机关秘术-骑士			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	135	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5827	隐藏任务-渡尽劫波-青年（带作揖动作）			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	136	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5828	隐藏任务-渡尽劫波-青云男弟子			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	137	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5829	凌霄对决buff--612		<隐身，增加20%移速，持续18秒>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5830	凌霄对决buff--613		<每秒回复1%的气血和真气，持续60秒>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5831	凌霄对决buff--614		<攻击防御增加20%，持续40秒>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5832	凌霄对决buff--615		<免疫控制8次，并增加18%伤害>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5833	帮战-守卫NPC-红方	凌霄守卫		2	251	1	431	168	2000	5	20	1	12	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2636	2637	2638	2639	2640	2641	0	0	0	0	0	0	15	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	873002	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5834	帮战-守卫NPC-蓝方	凌霄守卫		2	251	1	431	168	2000	6	20	1	12	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2636	2637	2638	2639	2640	2641	0	0	0	0	0	0	15	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	873002	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5835	帮战-NPC-野怪	守灵怪	<击败后将获得大量积分>	0	150	0	432	3001	1200	10	20	1	3	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2642	2643	2644	2645	2646	2647	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	873002	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5836	帮战-敌帮守护神兽	敌帮守护神兽	<率先击杀或消耗气血更多即可获胜>	2	251	1	420	3001	1200	3	20	1	12	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2630	2631	2632	2633	2634	2635	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	788720	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5837	帮战-常风元灵	常风元灵	<击杀可使我帮守护神兽无敌>	2	150	1	-1	3001	1200	3	20	1	3	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2648	2649	2650	2651	2652	2653	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	788720	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5838	帮战-常风精怪	常风精怪	<击杀可使我帮守护神兽回血>	2	150	1	-1	2935	1200	3	20	1	3	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2654	2655	2656	2657	2658	2659	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	788720	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5839	镜中幻境-难度8-白屿	白屿		2	206	0	421	4099	1200	3	32	1	12	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	509980	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5840	镜中幻境-难度8-林惊羽	林惊羽		2	206	0	422	4099	1200	3	32	1	12	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	302008	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5841	镜中幻境-锐金兽	锐金兽		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5842	镜中幻境-猴魔	幻境化身	<技能会攻击气血最少的角色>	2	241	0	427	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5843	镜中幻境-猪妖	幻境化身	<持续控制效果>	2	241	0	428	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5844	镜中幻境-魔蝉	幻境化身	<持续拖拽玩家，延长控制时间>	2	241	0	429	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5845	镜中幻境-戒僧	幻境化身	<技能会攻击气血最多的角色>	2	241	0	430	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5846	镜中幻境-青龙	青龙		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5847	镜中幻境-白虎	白虎		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5848	镜中幻境-朱雀	朱雀		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5849	镜中幻境-玄武	玄武		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5850	镜中幻境-鬼王	鬼王		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5851	镜中幻境-普泓上人	普泓上人		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5852	镜中幻境-妖蛇	妖蛇		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5853	镜中幻境-群妖之主	群妖之主		2	241	0	415	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
5854	镜中幻境-精英怪模板	精英怪模板		2	241	0	1	4077	1200	3	32	1	7	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	489063	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
5855	上古天宫-一层-小怪1	蝙蝠		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2594	2595	2596	2597	2598	2599	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5856	上古天宫-一层-小怪2	血蝙		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2594	2595	2596	2597	2598	2599	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5857	上古天宫-一层-小怪3	野狼		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2594	2595	2596	2597	2598	2599	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5858	上古天宫-一层-小怪4	蝙蝠		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2594	2595	2596	2597	2598	2599	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5859	上古天宫-一层-小怪5	血蝙		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2594	2595	2596	2597	2598	2599	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5860	上古天宫-二层-小怪1	鬼尸		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2600	2601	2602	2603	2604	2605	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5861	上古天宫-二层-小怪2	鬼尸		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2600	2601	2602	2603	2604	2605	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5862	上古天宫-二层-小怪3	铜甲		0	90	1	381	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2600	2601	2602	2603	2604	2605	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5863	上古天宫-二层-小怪4	鬼尸		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2600	2601	2602	2603	2604	2605	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5864	上古天宫-二层-小怪5	鬼尸		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2600	2601	2602	2603	2604	2605	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5865	上古天宫-三层-小怪1	妖猪		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2606	2607	2608	2609	2610	2611	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5866	上古天宫-三层-小怪2	火狼		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2606	2607	2608	2609	2610	2611	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5867	上古天宫-三层-小怪3	妖猪		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2606	2607	2608	2609	2610	2611	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5868	上古天宫-三层-小怪4	火狼		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2606	2607	2608	2609	2610	2611	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5869	上古天宫-三层-小怪5	火狼		0	90	0	1	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	2606	2607	2608	2609	2610	2611	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5870	上古天宫-四层-小怪1	魅影		0	120	0	369	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5871	上古天宫-四层-小怪2	戾影		0	120	0	369	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5872	上古天宫-四层-小怪3	怨灵		0	120	0	369	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5873	上古天宫-四层-小怪4	怨灵		0	120	0	369	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5874	上古天宫-四层-小怪5	戾影		0	120	0	369	2935	1200	3	32	1	7	1	2	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	4	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
